55.229s | tick 30928 | track 1 | ch 2 | Note On D3 (50) vel 106
55.243s | tick 30936 | track 1 | ch 1 | Note Off E2 (40) vel 106
55.250s | tick 30940 | track 1 | ch 2 | Note Off E2 (40) vel 106
55.357s | tick 31000 | track 1 | ch 1 | Note Off D3 (50) vel 106
55.357s | tick 31000 | track 1 | ch 1 | Note On E2 (40) vel 114
55.364s | tick 31004 | track 1 | ch 2 | Note Off D3 (50) vel 106
55.364s | tick 31004 | track 1 | ch 2 | Note On E2 (40) vel 114
55.407s | tick 31028 | track 1 | ch 1 | Note Off E2 (40) vel 114
55.407s | tick 31028 | track 1 | ch 2 | Note Off E2 (40) vel 114
55.500s | tick 31080 | track 1 | ch 1 | Note On E2 (40) vel 106
55.500s | tick 31080 | track 1 | ch 2 | Note On E2 (40) vel 106
55.636s | tick 31156 | track 1 | ch 1 | Note On C3 (48) vel 117
55.636s | tick 31156 | track 1 | ch 2 | Note On C3 (48) vel 117
55.643s | tick 31160 | track 1 | ch 1 | Note Off E2 (40) vel 117
55.643s | tick 31160 | track 1 | ch 2 | Note Off E2 (40) vel 117
55.750s | tick 31220 | track 1 | ch 1 | Note Off C3 (48) vel 117
55.750s | tick 31220 | track 1 | ch 2 | Note Off C3 (48) vel 117
55.771s | tick 31232 | track 1 | ch 1 | Note On E2 (40) vel 111
55.771s | tick 31232 | track 1 | ch 2 | Note On E2 (40) vel 111
55.821s | tick 31260 | track 1 | ch 1 | Note Off E2 (40) vel 111
55.821s | tick 31260 | track 1 | ch 2 | Note Off E2 (40) vel 111
55.907s | tick 31308 | track 1 | ch 1 | Note On E2 (40) vel 114
55.914s | tick 31312 | track 1 | ch 2 | Note On E2 (40) vel 114
56.043s | tick 31384 | track 1 | ch 1 | Note On A#2 (46) vel 114
56.050s | tick 31388 | track 1 | ch 2 | Note On A#2 (46) vel 114
56.100s | tick 31416 | track 1 | ch 1 | Pitch Bend -256 (raw 7936)
56.100s | tick 31416 | track 1 | ch 2 | Pitch Bend -256 (raw 7936)
56.114s | tick 31424 | track 1 | ch 1 | Pitch Bend +128 (raw 8320)
56.114s | tick 31424 | track 1 | ch 2 | Pitch Bend +128 (raw 8320)
56.121s | tick 31428 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
56.121s | tick 31428 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
56.129s | tick 31432 | track 1 | ch 1 | Pitch Bend +896 (raw 9088)
56.129s | tick 31432 | track 1 | ch 2 | Pitch Bend +896 (raw 9088)
56.136s | tick 31436 | track 1 | ch 1 | Pitch Bend +1408 (raw 9600)
56.136s | tick 31436 | track 1 | ch 2 | Pitch Bend +1408 (raw 9600)
56.143s | tick 31440 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
56.143s | tick 31440 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
56.150s | tick 31444 | track 1 | ch 1 | Pitch Bend +1792 (raw 9984)
56.150s | tick 31444 | track 1 | ch 2 | Pitch Bend +1792 (raw 9984)
56.157s | tick 31448 | track 1 | ch 1 | Pitch Bend +1408 (raw 9600)
56.157s | tick 31448 | track 1 | ch 2 | Pitch Bend +1408 (raw 9600)
56.164s | tick 31452 | track 1 | ch 1 | Pitch Bend +256 (raw 8448)
56.164s | tick 31452 | track 1 | ch 2 | Pitch Bend +256 (raw 8448)
56.236s | tick 31492 | track 1 | ch 1 | Pitch Bend +384 (raw 8576)
56.236s | tick 31492 | track 1 | ch 2 | Pitch Bend +384 (raw 8576)
56.243s | tick 31496 | track 1 | ch 1 | Pitch Bend +640 (raw 8832)
56.243s | tick 31496 | track 1 | ch 2 | Pitch Bend +640 (raw 8832)
56.250s | tick 31500 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
56.250s | tick 31500 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
56.257s | tick 31504 | track 1 | ch 1 | Pitch Bend +1408 (raw 9600)
56.257s | tick 31504 | track 1 | ch 2 | Pitch Bend +1408 (raw 9600)
56.264s | tick 31508 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
56.264s | tick 31508 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
56.271s | tick 31512 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
56.271s | tick 31512 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
56.286s | tick 31520 | track 1 | ch 1 | Pitch Bend +2048 (raw 10240)
56.286s | tick 31520 | track 1 | ch 2 | Pitch Bend +2048 (raw 10240)
56.293s | tick 31524 | track 1 | ch 1 | Pitch Bend +1920 (raw 10112)
56.293s | tick 31524 | track 1 | ch 2 | Pitch Bend +1920 (raw 10112)
56.300s | tick 31528 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
56.300s | tick 31528 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
56.307s | tick 31532 | track 1 | ch 1 | Pitch Bend +896 (raw 9088)
56.307s | tick 31532 | track 1 | ch 2 | Pitch Bend +896 (raw 9088)
56.314s | tick 31536 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
56.314s | tick 31536 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
56.393s | tick 31580 | track 1 | ch 1 | Pitch Bend +128 (raw 8320)
56.393s | tick 31580 | track 1 | ch 2 | Pitch Bend +128 (raw 8320)
56.400s | tick 31584 | track 1 | ch 1 | Pitch Bend +768 (raw 8960)
56.400s | tick 31584 | track 1 | ch 2 | Pitch Bend +768 (raw 8960)
56.407s | tick 31588 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
56.407s | tick 31588 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
56.414s | tick 31592 | track 1 | ch 1 | Pitch Bend +1024 (raw 9216)
56.414s | tick 31592 | track 1 | ch 2 | Pitch Bend +1024 (raw 9216)
56.421s | tick 31596 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
56.421s | tick 31596 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
56.429s | tick 31600 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
56.429s | tick 31600 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
56.436s | tick 31604 | track 1 | ch 1 | Pitch Bend +2048 (raw 10240)
56.436s | tick 31604 | track 1 | ch 2 | Pitch Bend +2048 (raw 10240)
56.443s | tick 31608 | track 1 | ch 1 | Pitch Bend +1920 (raw 10112)
56.443s | tick 31608 | track 1 | ch 2 | Pitch Bend +1920 (raw 10112)
56.450s | tick 31612 | track 1 | ch 1 | Pitch Bend +896 (raw 9088)
56.450s | tick 31612 | track 1 | ch 2 | Pitch Bend +896 (raw 9088)
56.457s | tick 31616 | track 1 | ch 1 | Pitch Bend +384 (raw 8576)
56.457s | tick 31616 | track 1 | ch 2 | Pitch Bend +384 (raw 8576)
56.464s | tick 31620 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
56.464s | tick 31620 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
56.550s | tick 31668 | track 1 | ch 1 | Pitch Bend +768 (raw 8960)
56.550s | tick 31668 | track 1 | ch 2 | Pitch Bend +768 (raw 8960)
56.557s | tick 31672 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
56.557s | tick 31672 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
56.564s | tick 31676 | track 1 | ch 1 | Pitch Bend +1408 (raw 9600)
56.564s | tick 31676 | track 1 | ch 2 | Pitch Bend +1408 (raw 9600)
56.571s | tick 31680 | track 1 | ch 1 | Pitch Bend +1920 (raw 10112)
56.571s | tick 31680 | track 1 | ch 2 | Pitch Bend +1920 (raw 10112)
56.579s | tick 31684 | track 1 | ch 1 | Pitch Bend +1792 (raw 9984)
56.579s | tick 31684 | track 1 | ch 2 | Pitch Bend +1792 (raw 9984)
56.586s | tick 31688 | track 1 | ch 1 | Pitch Bend +1664 (raw 9856)
56.586s | tick 31688 | track 1 | ch 2 | Pitch Bend +1664 (raw 9856)
56.607s | tick 31700 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
56.607s | tick 31700 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
56.614s | tick 31704 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
56.614s | tick 31704 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
56.700s | tick 31752 | track 1 | ch 1 | Pitch Bend +512 (raw 8704)
56.700s | tick 31752 | track 1 | ch 2 | Pitch Bend +512 (raw 8704)
56.707s | tick 31756 | track 1 | ch 1 | Pitch Bend +1024 (raw 9216)
56.707s | tick 31756 | track 1 | ch 2 | Pitch Bend +1024 (raw 9216)
56.707s | tick 31756 | track 1 | ch 1 | Pitch Bend +1152 (raw 9344)
56.707s | tick 31756 | track 1 | ch 1 | Note Off E2 (40) vel 114
56.714s | tick 31760 | track 1 | ch 2 | Pitch Bend +1152 (raw 9344)
56.714s | tick 31760 | track 1 | ch 2 | Note Off E2 (40) vel 114
56.714s | tick 31760 | track 1 | ch 1 | Pitch Bend +1280 (raw 9472)
56.714s | tick 31760 | track 1 | ch 2 | Pitch Bend +1280 (raw 9472)
56.721s | tick 31764 | track 1 | ch 1 | Pitch Bend +1536 (raw 9728)
56.721s | tick 31764 | track 1 | ch 2 | Pitch Bend +1536 (raw 9728)
56.721s | tick 31764 | track 1 | ch 1 | Pitch Bend 0 (raw 8192)
56.721s | tick 31764 | track 1 | ch 1 | Note On E2 (40) vel 108
56.721s | tick 31764 | track 1 | ch 3 | Note On E2 (40) vel 125
56.721s | tick 31764 | track 1 | ch 10 | Note On C2 (36) vel 122
56.721s | tick 31764 | track 1 | ch 10 | Note On E2 (40) vel 121
56.721s | tick 31764 | track 1 | ch 10 | Note On F2 (41) vel 123
56.721s | tick 31764 | track 1 | ch 10 | Note On C#3 (49) vel 74
56.721s | tick 31764 | track 1 | ch 10 | Note On A3 (57) vel 56
56.729s | tick 31768 | track 1 | ch 2 | Pitch Bend 0 (raw 8192)
56.729s | tick 31768 | track 1 | ch 2 | Note On E2 (40) vel 108
56.743s | tick 31776 | track 1 | ch 1 | Note Off A#2 (46) vel 108
56.750s | tick 31780 | track 1 | ch 2 | Note Off A#2 (46) vel 108
56.771s | tick 31792 | track 1 | ch 1 | Note Off E2 (40) vel 108
56.779s | tick 31796 | track 1 | ch 2 | Note Off E2 (40) vel 108
56.800s | tick 31808 | track 1 | ch 10 | Note Off A3 (57) vel 56
56.807s | tick 31812 | track 1 | ch 10 | Note Off C#3 (49) vel 56
56.829s | tick 31824 | track 1 | ch 10 | Note Off C2 (36) vel 56
56.836s | tick 31828 | track 1 | ch 10 | Note Off F2 (41) vel 56
56.843s | tick 31832 | track 1 | ch 10 | Note Off E2 (40) vel 56
56.857s | tick 31840 | track 1 | ch 1 | Note On E2 (40) vel 107
56.864s | tick 31844 | track 1 | ch 2 | Note On E2 (40) vel 107
56.871s | tick 31848 | track 1 | ch 3 | Note Off E2 (40) vel 125
56.929s | tick 31880 | track 1 | ch 10 | Note On C#3 (49) vel 23
56.929s | tick 31880 | track 1 | ch 10 | Note On A3 (57) vel 23
56.971s | tick 31904 | track 1 | ch 10 | Note Off C#3 (49) vel 23
56.971s | tick 31904 | track 1 | ch 10 | Note Off A3 (57) vel 23
57.000s | tick 31920 | track 1 | ch 1 | Note On E3 (52) vel 113
57.000s | tick 31920 | track 1 | ch 2 | Note On E3 (52) vel 113
57.057s | tick 31952 | track 1 | ch 1 | Note Off E2 (40) vel 113
57.064s | tick 31956 | track 1 | ch 2 | Note Off E2 (40) vel 113
57.129s | tick 31992 | track 1 | ch 1 | Note Off E3 (52) vel 113
57.136s | tick 31996 | track 1 | ch 1 | Note On E2 (40) vel 105
57.136s | tick 31996 | track 1 | ch 2 | Note Off E3 (52) vel 113
57.136s | tick 31996 | track 1 | ch 2 | Note On E2 (40) vel 105
57.179s | tick 32020 | track 1 | ch 1 | Note Off E2 (40) vel 105
57.186s | tick 32024 | track 1 | ch 2 | Note Off E2 (40) vel 105
57.271s | tick 32072 | track 1 | ch 1 | Note On E2 (40) vel 111
57.271s | tick 32072 | track 1 | ch 2 | Note On E2 (40) vel 111
57.407s | tick 32148 | track 1 | ch 1 | Note On D3 (50) vel 110
57.414s | tick 32152 | track 1 | ch 2 | Note On D3 (50) vel 110
57.429s | tick 32160 | track 1 | ch 1 | Note Off E2 (40) vel 110
57.436s | tick 32164 | track 1 | ch 2 | Note Off E2 (40) vel 110
57.543s | tick 32224 | track 1 | ch 1 | Note On E2 (40) vel 111
57.543s | tick 32224 | track 1 | ch 1 | Note Off D3 (50) vel 111
57.550s | tick 32228 | track 1 | ch 2 | Note On E2 (40) vel 111
57.550s | tick 32228 | track 1 | ch 2 | Note Off D3 (50) vel 111
57.600s | tick 32256 | track 1 | ch 1 | Note Off E2 (40) vel 111
57.600s | tick 32256 | track 1 | ch 2 | Note Off E2 (40) vel 111
57.679s | tick 32300 | track 1 | ch 1 | Note On E2 (40) vel 114
57.686s | tick 32304 | track 1 | ch 2 | Note On E2 (40) vel 114
57.814s | tick 32376 | track 1 | ch 1 | Note On C3 (48) vel 118
57.821s | tick 32380 | track 1 | ch 2 | Note On C3 (48) vel 118
57.821s | tick 32380 | track 1 | ch 1 | Note Off E2 (40) vel 118
57.829s | tick 32384 | track 1 | ch 2 | Note Off E2 (40) vel 118
57.950s | tick 32452 | track 1 | ch 1 | Note Off C3 (48) vel 118
57.950s | tick 32452 | track 1 | ch 1 | Note On E2 (40) vel 106
57.950s | tick 32452 | track 1 | ch 2 | Note Off C3 (48) vel 118
57.957s | tick 32456 | track 1 | ch 2 | Note On E2 (40) vel 106
58.000s | tick 32480 | track 1 | ch 1 | Note Off E2 (40) vel 106
58.000s | tick 32480 | track 1 | ch 2 | Note Off E2 (40) vel 106
58.086s | tick 32528 | track 1 | ch 1 | Note On E2 (40) vel 108
58.093s | tick 32532 | track 1 | ch 2 | Note On E2 (40) vel 108
58.221s | tick 32604 | track 1 | ch 1 | Note On A#2 (46) vel 115
58.229s | tick 32608 | track 1 | ch 2 | Note On A#2 (46) vel 115
58.229s | tick 32608 | track 1 | ch 1 | Note Off E2 (40) vel 115
58.236s | tick 32612 | track 1 | ch 2 | Note Off E2 (40) vel 115
58.357s | tick 32680 | track 1 | ch 1 | Note On E2 (40) vel 111
58.364s | tick 32684 | track 1 | ch 2 | Note On E2 (40) vel 111
58.379s | tick 32692 | track 1 | ch 1 | Note Off A#2 (46) vel 111
58.386s | tick 32696 | track 1 | ch 2 | Note Off A#2 (46) vel 111
58.407s | tick 32708 | track 1 | ch 1 | Note Off E2 (40) vel 111
58.407s | tick 32708 | track 1 | ch 2 | Note Off E2 (40) vel 111
58.500s | tick 32760 | track 1 | ch 1 | Note On E2 (40) vel 111
58.500s | tick 32760 | track 1 | ch 2 | Note On E2 (40) vel 111
58.636s | tick 32836 | track 1 | ch 1 | Note On B2 (47) vel 110
58.636s | tick 32836 | track 1 | ch 2 | Note On B2 (47) vel 110
58.764s | tick 32908 | track 1 | ch 1 | Note Off B2 (47) vel 110
58.771s | tick 32912 | track 1 | ch 1 | Note On C3 (48) vel 111
58.771s | tick 32912 | track 1 | ch 2 | Note Off B2 (47) vel 110
58.771s | tick 32912 | track 1 | ch 2 | Note On C3 (48) vel 111
58.843s | tick 32952 | track 1 | ch 1 | Note Off E2 (40) vel 111
58.850s | tick 32956 | track 1 | ch 2 | Note Off E2 (40) vel 111
58.900s | tick 32984 | track 1 | ch 1 | Note Off C3 (48) vel 111
58.907s | tick 32988 | track 1 | ch 1 | Note On E2 (40) vel 110
58.907s | tick 32988 | track 1 | ch 3 | Note On E2 (40) vel 116
58.907s | tick 32988 | track 1 | ch 10 | Note On C2 (36) vel 123
58.907s | tick 32988 | track 1 | ch 10 | Note On E2 (40) vel 123
58.907s | tick 32988 | track 1 | ch 10 | Note On F2 (41) vel 123
58.907s | tick 32988 | track 1 | ch 10 | Note On C#3 (49) vel 74
58.907s | tick 32988 | track 1 | ch 10 | Note On A3 (57) vel 68
58.907s | tick 32988 | track 1 | ch 2 | Note Off C3 (48) vel 111
58.914s | tick 32992 | track 1 | ch 2 | Note On E2 (40) vel 110
58.950s | tick 33012 | track 1 | ch 1 | Note Off E2 (40) vel 110
58.957s | tick 33016 | track 1 | ch 2 | Note Off E2 (40) vel 110
58.986s | tick 33032 | track 1 | ch 10 | Note Off A3 (57) vel 68
58.993s | tick 33036 | track 1 | ch 10 | Note Off C#3 (49) vel 68
59.000s | tick 33040 | track 1 | ch 10 | Note Off C2 (36) vel 68
59.014s | tick 33048 | track 1 | ch 10 | Note Off F2 (41) vel 68
59.021s | tick 33052 | track 1 | ch 10 | Note Off E2 (40) vel 68
59.043s | tick 33064 | track 1 | ch 1 | Note On E2 (40) vel 108
59.050s | tick 33068 | track 1 | ch 2 | Note On E2 (40) vel 108
59.093s | tick 33092 | track 1 | ch 3 | Note Off E2 (40) vel 116
59.107s | tick 33100 | track 1 | ch 10 | Note On C#3 (49) vel 23
59.107s | tick 33100 | track 1 | ch 10 | Note On A3 (57) vel 23
59.157s | tick 33128 | track 1 | ch 10 | Note Off C#3 (49) vel 23
59.157s | tick 33128 | track 1 | ch 10 | Note Off A3 (57) vel 23
59.179s | tick 33140 | track 1 | ch 1 | Note On E3 (52) vel 117
59.186s | tick 33144 | track 1 | ch 2 | Note On E3 (52) vel 117
59.279s | tick 33196 | track 1 | ch 1 | Note Off E2 (40) vel 117
59.286s | tick 33200 | track 1 | ch 2 | Note Off E2 (40) vel 117
59.314s | tick 33216 | track 1 | ch 1 | Note On E2 (40) vel 111
59.321s | tick 33220 | track 1 | ch 2 | Note On E2 (40) vel 111
59.329s | tick 33224 | track 1 | ch 1 | Note Off E3 (52) vel 111
59.336s | tick 33228 | track 1 | ch 2 | Note Off E3 (52) vel 111
59.364s | tick 33244 | track 1 | ch 1 | Note Off E2 (40) vel 111
59.371s | tick 33248 | track 1 | ch 2 | Note Off E2 (40) vel 111
59.450s | tick 33292 | track 1 | ch 1 | Note On E2 (40) vel 108
59.457s | tick 33296 | track 1 | ch 2 | Note On E2 (40) vel 108
59.586s | tick 33368 | track 1 | ch 1 | Note On D3 (50) vel 110
59.593s | tick 33372 | track 1 | ch 2 | Note On D3 (50) vel 110
59.621s | tick 33388 | track 1 | ch 1 | Note Off E2 (40) vel 110
59.629s | tick 33392 | track 1 | ch 2 | Note Off E2 (40) vel 110
59.721s | tick 33444 | track 1 | ch 1 | Note Off D3 (50) vel 110
59.721s | tick 33444 | track 1 | ch 1 | Note On E2 (40) vel 114
59.729s | tick 33448 | track 1 | ch 2 | Note Off D3 (50) vel 110
59.729s | tick 33448 | track 1 | ch 2 | Note On E2 (40) vel 114
59.764s | tick 33468 | track 1 | ch 1 | Note Off E2 (40) vel 114
59.771s | tick 33472 | track 1 | ch 2 | Note Off E2 (40) vel 114
59.857s | tick 33520 | track 1 | ch 1 | Note On E2 (40) vel 115
59.864s | tick 33524 | track 1 | ch 2 | Note On E2 (40) vel 115
59.943s | tick 33568 | track 1 | ch 1 | Note Off E2 (40) vel 115
59.950s | tick 33572 | track 1 | ch 2 | Note Off E2 (40) vel 115
60.000s | tick 33600 | track 1 | ch 1 | Note On F#4 (66) vel 112
60.000s | tick 33600 | track 1 | ch 10 | Note On E2 (40) vel 90
60.000s | tick 33600 | track 1 | ch 10 | Note On F2 (41) vel 91
60.000s | tick 33600 | track 1 | ch 2 | Note On D#4 (63) vel 112
60.057s | tick 33632 | track 1 | ch 10 | Note Off F2 (41) vel 91
60.057s | tick 33632 | track 1 | ch 10 | Note Off E2 (40) vel 91
60.064s | tick 33636 | track 1 | ch 1 | Note Off F#4 (66) vel 112
60.064s | tick 33636 | track 1 | ch 1 | Note On E4 (64) vel 105
60.071s | tick 33640 | track 1 | ch 2 | Note Off D#4 (63) vel 112
60.071s | tick 33640 | track 1 | ch 2 | Note On C4 (60) vel 105
60.136s | tick 33676 | track 1 | ch 1 | Note Off E4 (64) vel 105
60.136s | tick 33676 | track 1 | ch 1 | Note On D#4 (63) vel 112
60.136s | tick 33676 | track 1 | ch 10 | Note On C2 (36) vel 93
60.136s | tick 33676 | track 1 | ch 2 | Note Off C4 (60) vel 105
60.136s | tick 33676 | track 1 | ch 2 | Note On B3 (59) vel 112
60.200s | tick 33712 | track 1 | ch 10 | Note Off C2 (36) vel 93
60.200s | tick 33712 | track 1 | ch 1 | Note Off D#4 (63) vel 112
60.200s | tick 33712 | track 1 | ch 1 | Note On B3 (59) vel 103
60.207s | tick 33716 | track 1 | ch 2 | Note Off B3 (59) vel 112
60.207s | tick 33716 | track 1 | ch 2 | Note On F#3 (54) vel 103
60.271s | tick 33752 | track 1 | ch 1 | Note Off B3 (59) vel 103
60.271s | tick 33752 | track 1 | ch 1 | Note On A4 (69) vel 111
60.271s | tick 33752 | track 1 | ch 10 | Note On E2 (40) vel 88
60.271s | tick 33752 | track 1 | ch 10 | Note On F2 (41) vel 90
60.271s | tick 33752 | track 1 | ch 2 | Note Off F#3 (54) vel 103
60.271s | tick 33752 | track 1 | ch 2 | Note On F#4 (66) vel 111
60.336s | tick 33788 | track 1 | ch 10 | Note Off F2 (41) vel 90
60.336s | tick 33788 | track 1 | ch 1 | Note Off A4 (69) vel 111
60.336s | tick 33788 | track 1 | ch 1 | Note On F#4 (66) vel 102
60.343s | tick 33792 | track 1 | ch 10 | Note Off E2 (40) vel 90
60.343s | tick 33792 | track 1 | ch 2 | Note Off F#4 (66) vel 111
60.343s | tick 33792 | track 1 | ch 2 | Note On D#4 (63) vel 102
60.407s | tick 33828 | track 1 | ch 1 | Note Off F#4 (66) vel 102
60.407s | tick 33828 | track 1 | ch 1 | Note On D#4 (63) vel 113
60.407s | tick 33828 | track 1 | ch 10 | Note On C2 (36) vel 88
60.414s | tick 33832 | track 1 | ch 2 | Note Off D#4 (63) vel 102
60.414s | tick 33832 | track 1 | ch 2 | Note On B3 (59) vel 113
60.471s | tick 33864 | track 1 | ch 10 | Note Off C2 (36) vel 88
60.471s | tick 33864 | track 1 | ch 1 | Note Off D#4 (63) vel 113
60.471s | tick 33864 | track 1 | ch 1 | Note On B3 (59) vel 103
60.479s | tick 33868 | track 1 | ch 2 | Note Off B3 (59) vel 113
60.479s | tick 33868 | track 1 | ch 2 | Note On A3 (57) vel 103
60.543s | tick 33904 | track 1 | ch 1 | Note Off B3 (59) vel 103
60.543s | tick 33904 | track 1 | ch 1 | Note On B4 (71) vel 111
60.543s | tick 33904 | track 1 | ch 10 | Note On C2 (36) vel 93
60.543s | tick 33904 | track 1 | ch 10 | Note On E2 (40) vel 88
60.543s | tick 33904 | track 1 | ch 10 | Note On F2 (41) vel 88
60.550s | tick 33908 | track 1 | ch 2 | Note Off A3 (57) vel 103
60.550s | tick 33908 | track 1 | ch 2 | Note On A4 (69) vel 111
60.600s | tick 33936 | track 1 | ch 10 | Note Off C2 (36) vel 88
60.607s | tick 33940 | track 1 | ch 10 | Note Off F2 (41) vel 88
60.607s | tick 33940 | track 1 | ch 10 | Note Off E2 (40) vel 88
60.607s | tick 33940 | track 1 | ch 1 | Note Off B4 (71) vel 111
60.607s | tick 33940 | track 1 | ch 1 | Note On A4 (69) vel 101
60.614s | tick 33944 | track 1 | ch 2 | Note Off A4 (69) vel 111
60.614s | tick 33944 | track 1 | ch 2 | Note On F#4 (66) vel 101
60.679s | tick 33980 | track 1 | ch 1 | Note Off A4 (69) vel 101
60.679s | tick 33980 | track 1 | ch 1 | Note On F#4 (66) vel 112
60.679s | tick 33980 | track 1 | ch 10 | Note On C2 (36) vel 93
60.679s | tick 33980 | track 1 | ch 10 | Note On E2 (40) vel 82
60.679s | tick 33980 | track 1 | ch 10 | Note On F2 (41) vel 87
60.686s | tick 33984 | track 1 | ch 2 | Note Off F#4 (66) vel 101
60.686s | tick 33984 | track 1 | ch 2 | Note On D#4 (63) vel 112
60.743s | tick 34016 | track 1 | ch 10 | Note Off F2 (41) vel 87
60.743s | tick 34016 | track 1 | ch 10 | Note Off C2 (36) vel 87
60.743s | tick 34016 | track 1 | ch 10 | Note Off E2 (40) vel 87
60.750s | tick 34020 | track 1 | ch 1 | Note Off F#4 (66) vel 112
60.750s | tick 34020 | track 1 | ch 1 | Note On D#4 (63) vel 103
60.750s | tick 34020 | track 1 | ch 2 | Note Off D#4 (63) vel 112
60.750s | tick 34020 | track 1 | ch 2 | Note On B3 (59) vel 103
60.814s | tick 34056 | track 1 | ch 1 | Note Off D#4 (63) vel 103
60.814s | tick 34056 | track 1 | ch 1 | Note On D#5 (75) vel 110
60.814s | tick 34056 | track 1 | ch 10 | Note On C2 (36) vel 91
60.814s | tick 34056 | track 1 | ch 10 | Note On E2 (40) vel 91
60.814s | tick 34056 | track 1 | ch 10 | Note On F2 (41) vel 93
60.821s | tick 34060 | track 1 | ch 2 | Note Off B3 (59) vel 103
60.821s | tick 34060 | track 1 | ch 2 | Note On B4 (71) vel 110
60.871s | tick 34088 | track 1 | ch 10 | Note Off C2 (36) vel 93
60.879s | tick 34092 | track 1 | ch 10 | Note Off F2 (41) vel 93
60.886s | tick 34096 | track 1 | ch 1 | Note Off D#5 (75) vel 110
60.886s | tick 34096 | track 1 | ch 1 | Note On C#5 (73) vel 100
60.886s | tick 34096 | track 1 | ch 10 | Note Off E2 (40) vel 93
60.886s | tick 34096 | track 1 | ch 2 | Note Off B4 (71) vel 110
60.886s | tick 34096 | track 1 | ch 2 | Note On A4 (69) vel 100
60.950s | tick 34132 | track 1 | ch 1 | Note Off C#5 (73) vel 100
60.950s | tick 34132 | track 1 | ch 1 | Note On B4 (71) vel 113
60.950s | tick 34132 | track 1 | ch 10 | Note On C2 (36) vel 93
60.950s | tick 34132 | track 1 | ch 10 | Note On E2 (40) vel 90
60.950s | tick 34132 | track 1 | ch 10 | Note On F2 (41) vel 93
60.957s | tick 34136 | track 1 | ch 2 | Note Off A4 (69) vel 100
60.957s | tick 34136 | track 1 | ch 2 | Note On F#4 (66) vel 113
61.014s | tick 34168 | track 1 | ch 10 | Note Off E2 (40) vel 93
61.014s | tick 34168 | track 1 | ch 10 | Note Off F2 (41) vel 93
61.014s | tick 34168 | track 1 | ch 10 | Note Off C2 (36) vel 93
61.021s | tick 34172 | track 1 | ch 1 | Note Off B4 (71) vel 113
61.021s | tick 34172 | track 1 | ch 1 | Note On A4 (69) vel 103
61.021s | tick 34172 | track 1 | ch 2 | Note Off F#4 (66) vel 113
61.021s | tick 34172 | track 1 | ch 2 | Note On D#4 (63) vel 103
61.086s | tick 34208 | track 1 | ch 1 | Note Off A4 (69) vel 103
61.086s | tick 34208 | track 1 | ch 1 | Note On E2 (40) vel 108
61.086s | tick 34208 | track 1 | ch 3 | Note On E2 (40) vel 86
61.086s | tick 34208 | track 1 | ch 10 | Note On C2 (36) vel 118
61.093s | tick 34212 | track 1 | ch 10 | Note On A#2 (46) vel 72
61.093s | tick 34212 | track 1 | ch 2 | Note Off D#4 (63) vel 103
61.093s | tick 34212 | track 1 | ch 2 | Note On E2 (40) vel 108
61.129s | tick 34232 | track 1 | ch 1 | Note Off E2 (40) vel 108
61.129s | tick 34232 | track 1 | ch 2 | Note Off E2 (40) vel 108
61.186s | tick 34264 | track 1 | ch 3 | Note Off E2 (40) vel 86
61.186s | tick 34264 | track 1 | ch 10 | Note Off A#2 (46) vel 72
61.200s | tick 34272 | track 1 | ch 10 | Note Off C2 (36) vel 72
61.221s | tick 34284 | track 1 | ch 1 | Note On E2 (40) vel 114
61.229s | tick 34288 | track 1 | ch 2 | Note On E2 (40) vel 114
61.357s | tick 34360 | track 1 | ch 1 | Note On E3 (52) vel 114
61.357s | tick 34360 | track 1 | ch 3 | Note On E2 (40) vel 92
61.357s | tick 34360 | track 1 | ch 10 | Note On E2 (40) vel 118
